DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ES,2020,1.3,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2007,2009,2.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2007,2010,2.6,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2007,2011,2.2,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2007,2012,2.3,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2007,2013,3.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2007,2014,2.6,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2007,2015,3.4,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2007,2016,2.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2007,2017,2.3,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2007,2018,2.3,ep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2007,2019,2.5,bep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2020,2009,1.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2020,2010,1.7,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2020,2011,1.4,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2020,2012,1.6,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2020,2013,3.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2020,2014,1.8,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2020,2015,2.6,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2020,2016,1.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2020,2017,1.5,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2020,2018,1.7,ep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2020,2019,2.0,bep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU27_2020,2020,-0.7,ep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU28,2009,2.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU28,2010,2.5,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU28,2011,2.2,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU28,2012,2.2,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU28,2013,3.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU28,2014,2.5,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU28,2015,3.3,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU28,2016,2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU28,2017,2.2,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU28,2018,2.2,ep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,EU28,2019,2.4,bep
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FI,2009,4.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FI,2010,4.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FI,2011,4.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FI,2012,4.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FI,2013,4.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FI,2014,3.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FI,2015,2.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FI,2016,2.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FI,2017,1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FI,2018,0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FI,2019,1.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FI,2020,1.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FR,2009,4.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FR,2010,4.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FR,2011,4.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FR,2012,4.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FR,2013,5.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FR,2014,4.4,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FR,2015,2.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FR,2016,2.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FR,2017,3.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FR,2018,2.3,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FR,2019,2.1,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FR,2020,1.8,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FX,2009,4.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FX,2010,4.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FX,2011,4.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,FX,2012,5.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,GE,2009,11.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,GE,2010,7.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,GE,2011,6.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,GE,2014,-185.2,be
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,GE,2015,-2.4,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,GE,2016,1.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,GE,2017,0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,GE,2018,-1.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,GE,2019,-1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HR,2009,-1.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HR,2010,-3.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HR,2011,-3.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HR,2012,-3.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HR,2013,-3.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HR,2014,-5.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HR,2015,-8.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HR,2016,-8.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HR,2017,-11.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HR,2018,-7.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HR,2019,-4.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HR,2020,-5.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HU,2009,-1.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HU,2010,-2.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HU,2011,-2.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HU,2012,-2.3,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HU,2013,-3.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HU,2014,-2.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HU,2015,-2.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HU,2016,-3.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HU,2017,-2.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HU,2018,-0.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HU,2019,-0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,HU,2020,-4.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IE,2009,6.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IE,2010,4.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IE,2011,4.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IE,2012,4.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IE,2013,6.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IE,2014,8.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IE,2015,10.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IE,2016,12.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IE,2017,9.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IE,2018,15.2,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IE,2019,12.2,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IE,2020,8.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IS,2009,-5.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IS,2010,2.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IS,2011,3.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IS,2012,7.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IS,2013,11.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IS,2014,10.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IS,2015,10.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IS,2016,17.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IS,2017,29.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IS,2018,24.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IS,2019,19.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IS,2020,12.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IT,2009,3.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IT,2010,2.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IT,2011,0.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IT,2012,4.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IT,2013,18.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IT,2014,0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IT,2015,-2.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IT,2016,-1.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IT,2017,-1.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IT,2018,-2.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IT,2019,-2.9,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,IT,2020,-6.5,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LI,2009,8.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LI,2010,7.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LI,2011,9.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LI,2012,9.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LI,2013,7.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LI,2014,6.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LI,2015,6.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LI,2016,5.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LI,2017,8.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LI,2018,6.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LI,2019,9.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LI,2020,7.9,p
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LT,2009,-13.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LT,2010,-28.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LT,2011,-16.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LT,2012,-10.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LT,2013,-9.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LT,2014,-7.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LT,2015,-11.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LT,2016,-14.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LT,2017,-13.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LT,2018,-5.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LT,2019,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LT,2020,0.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LU,2009,17.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LU,2010,19.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LU,2011,24.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LU,2012,23.0,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LU,2013,23.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LU,2014,23.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LU,2015,23.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LU,2016,19.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LU,2017,19.0,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LU,2018,19.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LU,2019,19.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LU,2020,13.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LV,2009,-19.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LV,2010,-21.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LV,2011,-14.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LV,2012,-10.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LV,2013,-11.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LV,2014,-7.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LV,2015,-8.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LV,2016,-9.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LV,2017,-8.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LV,2018,-7.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LV,2019,-6.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,LV,2020,-7.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MC,2015,13.2,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MC,2016,-17.2,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MC,2018,0.0,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MD,2009,-1.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MD,2010,-0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MD,2011,-0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MD,2012,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MD,2013,-0.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MD,2014,-0.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MD,2015,-0.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MD,2016,-0.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MD,2017,-0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ME,2009,3.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ME,2010,1.4,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ME,2011,0.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ME,2012,0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ME,2013,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ME,2014,0.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ME,2015,0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ME,2016,0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ME,2017,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ME,2018,-0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ME,2019,-0.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,ME,2020,-1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MK,2009,2.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MK,2010,2.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MK,2011,1.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MK,2012,1.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MK,2013,1.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MK,2014,1.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MK,2015,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MK,2016,1.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MK,2017,0.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MK,2018,0.9,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MK,2019,-0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MK,2020,-3.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MT,2009,7.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MT,2010,2.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MT,2011,6.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MT,2012,11.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MT,2013,16.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MT,2014,23.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MT,2015,24.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MT,2016,21.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MT,2017,32.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MT,2018,36.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MT,2019,41.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,MT,2020,3.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NL,2009,5.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NL,2010,4.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NL,2011,4.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NL,2012,2.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NL,2013,3.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NL,2014,4.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NL,2015,4.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NL,2016,6.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NL,2017,5.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NL,2018,5.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NL,2019,7.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NL,2020,3.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NO,2009,12.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NO,2010,12.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NO,2011,13.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NO,2012,13.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NO,2013,11.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NO,2014,11.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NO,2015,8.5,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NO,2016,9.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NO,2017,7.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NO,2018,6.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NO,2019,7.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,NO,2020,4.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PL,2009,0.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PL,2010,1.0,b
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PL,2011,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PL,2012,0.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PL,2013,-1.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PL,2014,-0.3,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PL,2015,-1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PL,2016,0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PL,2017,0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PL,2018,-0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PL,2019,-0.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PL,2020,-3.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PT,2009,1.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PT,2010,-0.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PT,2011,-2.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PT,2012,-5.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PT,2013,-5.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PT,2014,-5.0,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PT,2015,-3.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PT,2016,-3.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PT,2017,-1.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PT,2018,-1.4,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PT,2019,1.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,PT,2020,0.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RO,2009,-7.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RO,2010,-4.7,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RO,2011,-5.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RO,2012,-3.8,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RO,2013,-3.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RO,2014,-3.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RO,2015,-5.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RO,2016,-5.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RO,2017,-5.6,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RO,2018,-6.1,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RO,2019,-4.4,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RO,2020,-7.4,e
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RS,2009,-3.9,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RS,2010,-4.2,
ESTAT:TPS00019(1.0),05/07/21 23:00:00,A,GROWRT,RS,2011,-4.8,b
